Date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-10-06 03:00:00,2,180.24,0,0.05,81.54,0.08,0.5,0.5,0.02
2022-10-06 04:00:00,2,178.58,0,0.04,82.25,0.09,0.5,0.5,0.02
2022-10-06 05:00:00,2,178.58,0,0.03,82.97,0.09,0.5,0.5,0.02
2022-10-06 06:00:00,2,176.91,0,0.03,83.68,0.1,0.5,0.5,0.02
2022-10-06 07:00:00,2,175.24,0,0.03,82.97,0.1,0.5,0.5,0.02
2022-10-06 08:00:00,2,175.24,0,0.03,82.97,0.09,0.5,0.5,0.02
2022-10-06 09:00:00,2,175.24,0,0.03,81.54,0.1,0.5,0.5,0.02
2022-10-06 10:00:00,2,175.24,0,0.05,80.82,0.11,0.5,0.5,0.02
2022-10-06 11:00:00,2,175.24,0,0.08,80.82,0.14,0.5,0.5,0.02
2022-10-06 12:00:00,2,175.24,0,0.12,81.54,0.17,0.5,0.5,0.02
2022-10-06 13:00:00,2,176.91,0,0.17,81.54,0.21,0.5,0.5,0.01
2022-10-06 14:00:00,2,176.91,0,0.21,80.82,0.24,0.5,0.5,0.01
2022-10-06 15:00:00,2,176.91,0,0.25,80.82,0.26,0.5,0.5,0.01
2022-10-06 16:00:00,2,176.91,0,0.27,80.11,0.28,0.5,0.5,0.01
2022-10-06 17:00:00,1,176.91,0,0.27,79.39,0.27,0.5,0.5,0
2022-10-06 18:00:00,1,176.91,0,0.25,78.68,0.25,0.5,0.5,0
2022-10-06 19:00:00,1,176.91,0,0.22,78.68,0.22,0.5,0.5,0
2022-10-06 20:00:00,1,176.91,0,0.19,77.96,0.2,0.5,0.5,0
2022-10-06 21:00:00,1,176.91,0,0.15,76.53,0.17,0.5,0.5,0
2022-10-06 22:00:00,1,178.58,0,0.12,71.53,0.13,0.5,0.5,0
2022-10-06 23:00:00,1,178.58,0,0.09,63.66,0.08,0.5,0.5,0
2022-10-07 00:00:00,1,176.91,0,0.08,57.22,0.05,0.5,0.5,0
2022-10-07 01:00:00,1,176.91,0,0.06,57.22,0.03,0.5,0.5,0
2022-10-07 02:00:00,1,176.91,0,0.04,60.08,0.02,0.5,0.5,0
2022-10-07 03:00:00,1,176.91,0,0.04,62.23,0.02,0.5,0.5,0
2022-10-07 04:00:00,1,176.91,0,0.03,62.94,0.02,0.5,0.5,0
2022-10-07 05:00:00,1,175.24,0,0.03,63.66,0.03,0.5,0.5,0
2022-10-07 06:00:00,1,175.24,0,0.03,63.66,0.03,0.5,0.5,0
2022-10-07 07:00:00,1,175.24,0,0.03,63.66,0.02,0.5,0.5,0
2022-10-07 08:00:00,1,175.24,0,0.03,62.94,0.02,0.5,0.5,0
2022-10-07 09:00:00,1,175.24,0,0.03,62.23,0.03,0.5,0.5,0
2022-10-07 10:00:00,1,175.24,0,0.04,61.51,0.03,0.5,0.5,0
2022-10-07 11:00:00,1,175.24,0,0.04,60.8,0.03,0.5,0.5,0
2022-10-07 12:00:00,1,176.91,0,0.04,60.8,0.03,0.5,0.5,0
2022-10-07 13:00:00,1,176.91,0,0.04,60.08,0.03,0.5,0.5,0
2022-10-07 14:00:00,1,176.91,0,0.04,60.08,0.03,0.5,0.5,0
2022-10-07 15:00:00,1,176.91,0,0.04,61.51,0.03,0.5,0.51,0
2022-10-07 16:00:00,1,176.91,0,0.03,66.52,0.03,0.5,0.51,0
2022-10-07 17:00:00,1,178.58,0,0.03,68.66,0.04,0.5,0.51,0
2022-10-07 18:00:00,1,180.24,0,0.04,69.38,0.04,0.5,0.51,0
2022-10-07 19:00:00,1,180.24,0,0.04,68.66,0.04,0.5,0.51,0.01
2022-10-07 20:00:00,1,181.91,0,0.04,66.52,0.04,0.5,0.51,0.01
2022-10-07 21:00:00,1,181.91,0,0.04,65.09,0.04,0.5,0.51,0.01
2022-10-07 22:00:00,1,181.91,0,0.04,64.37,0.04,0.5,0.51,0.01
2022-10-07 23:00:00,1,181.91,0,0.04,65.8,0.05,0.5,0.51,0.01
2022-10-08 00:00:00,1,180.24,0,0.04,67.95,0.05,0.5,0.5,0.01
2022-10-08 01:00:00,1,178.58,0,0.04,68.66,0.04,0.5,0.5,0.01
2022-10-08 02:00:00,1,178.58,0,0.03,67.23,0.03,0.5,0.5,0
2022-10-08 03:00:00,1,178.58,0.01,0.03,65.8,0.03,0.5,0.5,0
2022-10-08 04:00:00,1,178.58,0,0.03,65.09,0.02,0.5,0.5,0
2022-10-08 05:00:00,1,176.91,0,0.02,65.8,0.02,0.5,0.5,0
2022-10-08 06:00:00,1,176.91,0,0.02,66.52,0.02,0.5,0.5,0
2022-10-08 07:00:00,1,176.91,0,0.02,65.8,0.02,0.5,0.5,0
2022-10-08 08:00:00,1,178.58,0,0.03,65.09,0.02,0.5,0.5,0.01
2022-10-08 09:00:00,1,183.58,0,0.03,67.95,0.03,0.5,0.5,0.01
2022-10-08 10:00:00,1,188.59,0,0.03,68.66,0.04,0.5,0.5,0.02
2022-10-08 11:00:00,1,186.92,0,0.03,64.37,0.04,0.5,0.5,0.02
2022-10-08 12:00:00,1,185.25,0,0.03,63.66,0.05,0.5,0.5,0.02
2022-10-08 13:00:00,1,185.25,0,0.03,64.37,0.05,0.5,0.5,0.01
2022-10-08 14:00:00,1,185.25,0,0.03,66.52,0.05,0.5,0.5,0.01
2022-10-08 15:00:00,1,185.25,0,0.03,70.1,0.06,0.5,0.5,0.01
2022-10-08 16:00:00,1,185.25,0,0.03,71.53,0.06,0.5,0.5,0.01
2022-10-08 17:00:00,1,185.25,0,0.03,72.24,0.07,0.5,0.5,0.01
2022-10-08 18:00:00,1,186.92,0,0.03,72.96,0.08,0.5,0.5,0.01
2022-10-08 19:00:00,1,186.92,0,0.04,72.24,0.09,0.5,0.5,0.01
2022-10-08 20:00:00,1,186.92,0,0.04,72.24,0.1,0.5,0.5,0.01
2022-10-08 21:00:00,1,185.25,0,0.04,71.53,0.1,0.5,0.5,0.01
2022-10-08 22:00:00,1,185.25,0,0.04,70.81,0.1,0.5,0.5,0.01
2022-10-08 23:00:00,1,183.58,0,0.08,70.1,0.12,0.5,0.5,0.01
2022-10-09 00:00:00,1,183.58,0,0.23,67.23,0.21,0.5,0.5,0.01
2022-10-09 01:00:00,1,181.91,0.02,0.62,59.37,0.42,0.5,0.5,0.01
2022-10-09 02:00:00,1,181.91,0.04,0.64,57.22,0.46,0.5,0.5,0
2022-10-09 03:00:00,1,180.24,0.05,0.53,56.51,0.42,0.5,0.5,0
2022-10-09 04:00:00,1,178.58,0.05,0.36,57.22,0.34,0.5,0.5,0
2022-10-09 05:00:00,1,175.24,0.03,0.22,59.37,0.26,0.5,0.5,0
2022-10-09 06:00:00,1,173.57,0.01,0.14,61.51,0.19,0.5,0.5,0
2022-10-09 07:00:00,1,175.24,0.01,0.09,62.23,0.14,0.5,0.5,0
2022-10-09 08:00:00,1,176.91,0,0.06,62.94,0.11,0.5,0.5,0.01
2022-10-09 09:00:00,1,176.91,0,0.05,64.37,0.09,0.5,0.5,0.01
2022-10-09 10:00:00,1,176.91,0,0.05,66.52,0.08,0.5,0.5,0.01
2022-10-09 11:00:00,1,176.91,0,0.04,68.66,0.07,0.5,0.5,0.01
2022-10-09 12:00:00,1,176.91,0,0.04,72.24,0.06,0.5,0.5,0.01
2022-10-09 13:00:00,1,175.24,0,0.03,75.1,0.05,0.5,0.5,0.01
2022-10-09 14:00:00,1,171.9,0,0.03,77.25,0.04,0.5,0.5,0
2022-10-09 15:00:00,1,170.23,0,0.03,78.68,0.03,0.5,0.5,0
2022-10-09 16:00:00,2,170.23,0,0.04,80.11,0.03,0.5,0.5,0
2022-10-09 17:00:00,2,170.23,0,0.04,82.25,0.04,0.5,0.5,0
2022-10-09 18:00:00,2,170.23,0,0.04,84.4,0.04,0.5,0.5,0
2022-10-09 19:00:00,2,170.23,0,0.04,86.55,0.04,0.5,0.5,0
2022-10-09 20:00:00,2,170.23,0,0.05,87.98,0.05,0.5,0.5,0
2022-10-09 21:00:00,2,171.9,0,0.05,88.69,0.06,0.5,0.5,0
2022-10-09 22:00:00,2,173.57,0,0.07,88.69,0.08,0.5,0.5,0
2022-10-09 23:00:00,2,175.24,0,0.08,87.98,0.1,0.5,0.51,0.01
2022-10-10 00:00:00,2,176.91,0,0.12,86.55,0.11,0.5,0.51,0.01
2022-10-10 01:00:00,2,178.58,0,0.15,84.4,0.15,0.5,0.5,0.01
2022-10-10 02:00:00,2,178.58,0.01,0.16,82.25,0.18,0.5,0.5,0.01
2022-10-10 03:00:00,2,180.24,0.01,0.17,80.82,0.19,0.5,0.5,0.01
2022-10-10 04:00:00,2,180.24,0.01,0.16,80.11,0.19,0.5,0.5,0.01
2022-10-10 05:00:00,1,181.91,0.01,0.15,79.39,0.19,0.5,0.5,0.01
2022-10-10 06:00:00,1,181.91,0.01,0.14,77.96,0.18,0.5,0.5,0.01
2022-10-10 07:00:00,1,181.91,0.01,0.14,76.53,0.18,0.5,0.5,0.01
2022-10-10 08:00:00,1,181.91,0,0.14,74.39,0.16,0.5,0.5,0.01
2022-10-10 09:00:00,1,181.91,0,0.15,71.53,0.15,0.5,0.5,0
2022-10-10 10:00:00,1,181.91,0,0.16,68.66,0.15,0.5,0.5,0
2022-10-10 11:00:00,1,181.91,0,0.17,66.52,0.14,0.5,0.5,0
2022-10-10 12:00:00,1,183.58,0,0.17,65.09,0.14,0.5,0.5,0
2022-10-10 13:00:00,1,183.58,0,0.16,63.66,0.13,0.5,0.5,0
2022-10-10 14:00:00,1,183.58,0,0.16,62.94,0.12,0.5,0.5,0
2022-10-10 15:00:00,1,183.58,0,0.15,62.23,0.12,0.51,0.51,0
2022-10-10 16:00:00,1,185.25,0,0.14,62.23,0.11,0.58,0.58,0
2022-10-10 17:00:00,1,185.25,0,0.13,62.94,0.11,0.64,0.65,0
2022-10-10 18:00:00,1,186.92,0,0.13,62.94,0.11,0.68,0.69,0
2022-10-10 19:00:00,1,186.92,0,0.12,62.94,0.1,0.7,0.71,0
2022-10-10 20:00:00,1,186.92,0,0.12,63.66,0.11,0.7,0.71,0
2022-10-10 21:00:00,1,186.92,0,0.12,63.66,0.11,0.66,0.68,0
2022-10-10 22:00:00,1,186.92,0,0.11,64.37,0.11,0.61,0.62,0
2022-10-10 23:00:00,1,186.92,0,0.11,64.37,0.11,0.56,0.56,0.01
2022-10-11 00:00:00,1,186.92,0,0.13,64.37,0.11,0.5,0.51,0.01
2022-10-11 01:00:00,1,185.25,0.01,0.12,65.09,0.11,0.5,0.51,0.01
2022-10-11 02:00:00,1,183.58,0.01,0.1,66.52,0.11,0.5,0.51,0.01
2022-10-11 03:00:00,1,181.91,0.01,0.08,69.38,0.11,0.5,0.51,0.01
2022-10-11 04:00:00,1,180.24,0.01,0.05,77.25,0.08,0.5,0.51,0.01
2022-10-11 05:00:00,2,180.24,0.01,0.04,80.82,0.08,0.5,0.5,0.01
2022-10-11 06:00:00,2,180.24,0.01,0.04,82.25,0.09,0.5,0.51,0.01
2022-10-11 07:00:00,1,180.24,0,0.05,75.1,0.07,0.5,0.51,0.01
2022-10-11 08:00:00,1,180.24,0,0.05,64.37,0.04,0.5,0.51,0.01
2022-10-11 09:00:00,1,180.24,0,0.05,57.22,0.04,0.5,0.52,0.01
2022-10-11 10:00:00,1,183.58,0,0.05,55.07,0.04,0.55,0.57,0.01
2022-10-11 11:00:00,1,186.92,0,0.06,57.94,0.05,0.6,0.63,0.01
2022-10-11 12:00:00,1,190.26,0,0.07,64.37,0.07,0.65,0.68,0.01
2022-10-11 13:00:00,1,193.6,0,0.08,71.53,0.09,0.71,0.77,0.01
2022-10-11 14:00:00,1,196.93,0,0.08,74.39,0.09,0.78,0.87,0.02
2022-10-11 15:00:00,1,203.61,0,0.08,76.53,0.1,0.85,0.98,0.04
2022-10-11 16:00:00,1,206.95,0,0.09,77.96,0.11,0.86,1.03,0.06
2022-10-11 17:00:00,1,208.62,0,0.09,77.25,0.1,0.81,0.98,0.05
2022-10-11 18:00:00,1,210.29,0,0.09,76.53,0.1,0.74,0.91,0.04
2022-10-11 19:00:00,1,210.29,0,0.09,76.53,0.11,0.7,0.84,0.05
2022-10-11 20:00:00,1,210.29,0,0.08,76.53,0.13,0.67,0.77,0.04
2022-10-11 21:00:00,1,210.29,0,0.08,77.25,0.13,0.65,0.73,0.04
2022-10-11 22:00:00,1,210.29,0,0.08,77.25,0.13,0.62,0.67,0.03
2022-10-11 23:00:00,1,206.95,0,0.08,79.39,0.14,0.55,0.58,0.02
2022-10-12 00:00:00,2,205.28,0,0.09,83.68,0.17,0.5,0.52,0.02
2022-10-12 01:00:00,2,205.28,0,0.1,87.98,0.2,0.5,0.51,0.02
2022-10-12 02:00:00,2,205.28,0,0.1,87.26,0.18,0.5,0.51,0.01
2022-10-12 03:00:00,2,205.28,0,0.08,85.12,0.15,0.5,0.51,0.01
2022-10-12 04:00:00,1,203.61,0.01,0.08,73.67,0.15,0.5,0.51,0
2022-10-12 05:00:00,1,206.95,0.01,0.09,69.38,0.28,0.5,0.5,0
2022-10-12 06:00:00,1,213.62,0.01,0.1,70.1,0.42,0.5,0.5,0
2022-10-12 07:00:00,1,213.62,0,0.12,67.95,0.34,0.5,0.5,0
2022-10-12 08:00:00,1,210.29,0,0.14,63.66,0.27,0.5,0.5,0
2022-10-12 09:00:00,1,213.62,0,0.15,60.08,0.31,0.5,0.5,0
2022-10-12 10:00:00,1,220.3,0,0.14,60.08,0.36,0.5,0.5,0
2022-10-12 11:00:00,1,220.3,0,0.12,60.8,0.36,0.5,0.5,0
2022-10-12 12:00:00,1,220.3,0,0.1,62.94,0.32,0.5,0.5,0
2022-10-12 13:00:00,1,216.96,0,0.09,64.37,0.29,0.5,0.5,0
2022-10-12 14:00:00,1,216.96,0,0.08,65.09,0.25,0.5,0.5,0
2022-10-12 15:00:00,1,213.62,0,0.08,65.09,0.21,0.5,0.5,0
2022-10-12 16:00:00,1,213.62,0,0.07,65.09,0.19,0.5,0.5,0
2022-10-12 17:00:00,1,213.62,0,0.08,63.66,0.18,0.5,0.5,0
2022-10-12 18:00:00,1,211.95,0,0.08,62.94,0.17,0.5,0.5,0
2022-10-12 19:00:00,1,211.95,0,0.08,61.51,0.16,0.5,0.5,0
2022-10-12 20:00:00,1,211.95,0,0.08,60.08,0.15,0.5,0.5,0
2022-10-12 21:00:00,1,210.29,0,0.09,58.65,0.16,0.5,0.5,0
2022-10-12 22:00:00,1,208.62,0,0.11,57.22,0.17,0.5,0.5,0
2022-10-12 23:00:00,1,205.28,0,0.14,56.51,0.16,0.5,0.5,0
2022-10-13 00:00:00,1,203.61,0,0.2,55.79,0.17,0.5,0.5,0
2022-10-13 01:00:00,1,200.27,0.01,0.26,54.36,0.18,0.5,0.5,0
2022-10-13 02:00:00,1,196.93,0.03,0.26,53.64,0.17,0.5,0.5,0
2022-10-13 03:00:00,1,193.6,0.05,0.25,52.21,0.17,0.5,0.5,0
2022-10-13 04:00:00,1,185.25,0.05,0.22,49.35,0.15,0.5,0.5,0
2022-10-13 05:00:00,1,181.91,0.04,0.17,49.35,0.13,0.5,0.5,0
2022-10-13 06:00:00,1,178.58,0.04,0.15,50.07,0.12,0.5,0.5,0
2022-10-13 07:00:00,1,180.24,0.03,0.16,48.64,0.1,0.5,0.5,0
2022-10-13 08:00:00,1,180.24,0.02,0.18,46.49,0.08,0.5,0.5,0
2022-10-13 09:00:00,1,180.24,0,0.21,45.06,0.07,0.5,0.5,0
2022-10-13 10:00:00,1,180.24,0,0.21,43.27,0.06,0.5,0.5,0
2022-10-13 11:00:00,1,178.58,0,0.21,41.84,0.08,0.5,0.5,0.01
2022-10-13 12:00:00,1,178.58,0,0.21,41.13,0.09,0.5,0.5,0.01
2022-10-13 13:00:00,1,178.58,0,0.21,40.77,0.09,0.5,0.5,0.01
2022-10-13 14:00:00,1,178.58,0,0.21,39.34,0.08,0.5,0.5,0.01
2022-10-13 15:00:00,1,180.24,0,0.2,38.27,0.08,0.5,0.5,0.01
2022-10-13 16:00:00,1,180.24,0,0.18,37.91,0.08,0.5,0.5,0.01
2022-10-13 17:00:00,1,181.91,0,0.17,37.55,0.08,0.5,0.51,0.01
2022-10-13 18:00:00,1,181.91,0,0.16,36.84,0.08,0.5,0.51,0.01
2022-10-13 19:00:00,1,181.91,0,0.15,35.76,0.07,0.5,0.51,0.01
2022-10-13 20:00:00,1,183.58,0,0.14,35.05,0.07,0.5,0.51,0
2022-10-13 21:00:00,1,185.25,0,0.14,35.76,0.08,0.5,0.51,0
2022-10-13 22:00:00,1,185.25,0,0.13,40.05,0.12,0.5,0.5,0
2022-10-13 23:00:00,1,183.58,0,0.13,41.13,0.14,0.5,0.5,0
2022-10-14 00:00:00,1,183.58,0,0.15,41.84,0.16,0.5,0.5,0
2022-10-14 01:00:00,1,180.24,0,0.17,42.2,0.16,0.5,0.5,0
2022-10-14 02:00:00,1,176.91,0.01,0.18,38.62,0.12,0.5,0.5,0
2022-10-14 03:00:00,1,173.57,0.01,0.18,35.41,0.08,0.5,0.5,0
2022-10-14 04:00:00,1,170.23,0.02,0.18,37.19,0.07,0.5,0.5,0
2022-10-14 05:00:00,1,168.56,0.01,0.16,38.27,0.05,0.5,0.5,0
2022-10-14 06:00:00,1,168.56,0.01,0.13,38.98,0.03,0.5,0.5,0
2022-10-14 07:00:00,1,168.56,0.01,0.12,38.62,0.02,0.5,0.5,0
2022-10-14 08:00:00,1,168.56,0,0.13,36.84,0.02,0.5,0.5,0
2022-10-14 09:00:00,1,168.56,0,0.16,35.05,0.03,0.5,0.5,0
2022-10-14 10:00:00,1,168.56,0,0.17,32.54,0.03,0.5,0.5,0
2022-10-14 11:00:00,1,168.56,0,0.17,30.04,0.02,0.5,0.5,0
2022-10-14 12:00:00,1,170.23,0,0.17,28.97,0.02,0.5,0.5,0
2022-10-14 13:00:00,1,171.9,0,0.17,28.61,0.02,0.5,0.5,0
2022-10-14 14:00:00,1,171.9,0,0.17,28.25,0.02,0.5,0.5,0.01
2022-10-14 15:00:00,1,171.9,0,0.16,27.54,0.02,0.5,0.5,0.01
2022-10-14 16:00:00,1,171.9,0,0.16,27.18,0.02,0.5,0.5,0.01
2022-10-14 17:00:00,1,171.9,0,0.15,27.89,0.02,0.5,0.5,0.01
2022-10-14 18:00:00,1,171.9,0,0.15,28.61,0.02,0.5,0.5,0.01
2022-10-14 19:00:00,1,171.9,0,0.15,29.68,0.03,0.5,0.5,0.01
2022-10-14 20:00:00,1,173.57,0,0.14,30.76,0.03,0.5,0.5,0.01
2022-10-14 21:00:00,1,173.57,0,0.14,32.54,0.04,0.5,0.5,0
2022-10-14 22:00:00,1,171.9,0,0.15,33.62,0.05,0.5,0.5,0
2022-10-14 23:00:00,1,171.9,0,0.16,32.19,0.05,0.5,0.5,0
2022-10-15 00:00:00,1,170.23,0,0.16,30.04,0.04,0.5,0.5,0
2022-10-15 01:00:00,1,170.23,0,0.15,27.18,0.04,0.5,0.5,0
2022-10-15 02:00:00,1,178.58,0.01,0.14,30.04,0.08,0.5,0.5,0
2022-10-15 03:00:00,1,190.26,0.01,0.17,35.05,0.11,0.5,0.5,0
2022-10-15 04:00:00,1,193.6,0.01,0.16,36.84,0.12,0.5,0.5,0
2022-10-15 05:00:00,1,190.26,0.01,0.13,34.69,0.11,0.5,0.5,0
2022-10-15 06:00:00,1,186.92,0.01,0.1,32.9,0.1,0.5,0.5,0
2022-10-15 07:00:00,1,188.59,0,0.08,34.33,0.09,0.5,0.5,0
2022-10-15 08:00:00,1,190.26,0,0.08,35.76,0.08,0.5,0.5,0
2022-10-15 09:00:00,1,190.26,0,0.08,36.12,0.08,0.5,0.5,0
2022-10-15 10:00:00,1,188.59,0,0.08,37.19,0.08,0.5,0.5,0
2022-10-15 11:00:00,1,186.92,0,0.07,37.91,0.08,0.5,0.5,0
2022-10-15 12:00:00,1,188.59,0,0.07,38.98,0.09,0.5,0.5,0
2022-10-15 13:00:00,1,188.59,0,0.07,39.7,0.09,0.5,0.5,0
2022-10-15 14:00:00,1,186.92,0,0.07,39.34,0.1,0.5,0.5,0
2022-10-15 15:00:00,1,185.25,0,0.08,40.41,0.1,0.5,0.5,0
2022-10-15 16:00:00,1,183.58,0,0.08,42.92,0.1,0.5,0.5,0
2022-10-15 17:00:00,1,183.58,0,0.07,46.49,0.09,0.5,0.5,0
2022-10-15 18:00:00,1,180.24,0,0.06,49.35,0.07,0.5,0.5,0
2022-10-15 19:00:00,1,176.91,0,0.05,50.78,0.04,0.5,0.5,0
2022-10-15 20:00:00,1,175.24,0,0.05,49.35,0.03,0.5,0.5,0
2022-10-15 21:00:00,1,173.57,0,0.06,47.92,0.04,0.5,0.5,0
2022-10-15 22:00:00,1,173.57,0,0.09,47.21,0.05,0.5,0.5,0
2022-10-15 23:00:00,1,175.24,0,0.1,45.42,0.06,0.5,0.5,0
2022-10-16 00:00:00,1,176.91,0,0.1,45.06,0.06,0.5,0.5,0
2022-10-16 01:00:00,1,178.58,0,0.07,45.78,0.05,0.5,0.5,0
2022-10-16 02:00:00,1,180.24,0.01,0.05,46.49,0.05,0.5,0.5,0
2022-10-16 03:00:00,1,181.91,0.01,0.04,47.92,0.05,0.5,0.5,0
2022-10-16 04:00:00,1,183.58,0,0.03,49.35,0.05,0.5,0.5,0
2022-10-16 05:00:00,1,186.92,0,0.03,49.35,0.06,0.5,0.5,0
2022-10-16 06:00:00,1,186.92,0,0.04,47.21,0.06,0.5,0.5,0
2022-10-16 07:00:00,1,183.58,0,0.04,47.92,0.04,0.5,0.5,0
2022-10-16 08:00:00,1,176.91,0,0.03,57.22,0.03,0.5,0.5,0
2022-10-16 09:00:00,1,175.24,0,0.03,62.94,0.03,0.5,0.5,0
2022-10-16 10:00:00,1,175.24,0,0.02,63.66,0.03,0.5,0.5,0
2022-10-16 11:00:00,1,176.91,0,0.02,62.94,0.03,0.5,0.5,0
2022-10-16 12:00:00,1,176.91,0,0.02,61.51,0.03,0.5,0.5,0
2022-10-16 13:00:00,1,178.58,0,0.03,59.37,0.03,0.5,0.5,0
2022-10-16 14:00:00,1,178.58,0,0.03,57.22,0.03,0.5,0.5,0
2022-10-16 15:00:00,1,178.58,0,0.03,55.79,0.03,0.5,0.5,0
2022-10-16 16:00:00,1,180.24,0,0.03,55.07,0.03,0.5,0.5,0
2022-10-16 17:00:00,1,180.24,0,0.03,54.36,0.04,0.5,0.5,0
2022-10-16 18:00:00,1,180.24,0,0.03,54.36,0.03,0.5,0.5,0
2022-10-16 19:00:00,1,180.24,0,0.03,55.07,0.03,0.5,0.5,0
2022-10-16 20:00:00,1,180.24,0,0.03,55.07,0.03,0.5,0.5,0
2022-10-16 21:00:00,1,180.24,0,0.03,55.79,0.03,0.5,0.5,0
2022-10-16 22:00:00,1,180.24,0,0.03,55.79,0.03,0.5,0.5,0
2022-10-16 23:00:00,1,180.24,0,0.03,55.79,0.03,0.5,0.5,0
2022-10-17 00:00:00,1,180.24,0,0.04,55.07,0.04,0.5,0.5,0
2022-10-17 01:00:00,1,180.24,0,0.04,55.07,0.04,0.5,0.5,0
2022-10-17 02:00:00,1,178.58,0,0.03,55.79,0.04,0.5,0.5,0
2022-10-17 03:00:00,1,178.58,0,0.03,57.22,0.04,0.5,0.5,0
2022-10-17 04:00:00,1,176.91,0,0.02,59.37,0.04,0.5,0.5,0
2022-10-17 05:00:00,1,176.91,0,0.02,60.8,0.04,0.5,0.5,0
2022-10-17 06:00:00,1,176.91,0,0.02,62.94,0.03,0.5,0.5,0
2022-10-17 07:00:00,1,178.58,0,0.02,61.51,0.03,0.5,0.5,0
2022-10-17 08:00:00,1,178.58,0,0.03,60.08,0.03,0.5,0.5,0.01
2022-10-17 09:00:00,1,180.24,0,0.03,58.65,0.03,0.5,0.5,0.01
2022-10-17 10:00:00,1,181.91,0,0.03,57.22,0.03,0.5,0.5,0.01
2022-10-17 11:00:00,1,183.58,0,0.03,55.79,0.04,0.5,0.5,0.01
2022-10-17 12:00:00,1,185.25,0,0.03,55.79,0.06,0.5,0.5,0.02
2022-10-17 13:00:00,1,188.59,0,0.04,57.22,0.06,0.5,0.5,0.03
2022-10-17 14:00:00,1,190.26,0,0.04,57.94,0.07,0.5,0.5,0.04
2022-10-17 15:00:00,1,191.93,0,0.04,57.94,0.07,0.5,0.5,0.04
2022-10-17 16:00:00,1,191.93,0,0.04,57.94,0.06,0.5,0.5,0.04
2022-10-17 17:00:00,1,190.26,0,0.04,57.94,0.06,0.5,0.5,0.04
2022-10-17 18:00:00,1,190.26,0,0.04,57.94,0.05,0.5,0.5,0.03
2022-10-17 19:00:00,1,190.26,0,0.03,57.22,0.05,0.5,0.5,0.03
2022-10-17 20:00:00,1,190.26,0,0.03,57.22,0.04,0.5,0.5,0.03
2022-10-17 21:00:00,1,188.59,0,0.03,57.94,0.03,0.5,0.5,0.03
2022-10-17 22:00:00,1,185.25,0,0.03,58.65,0.03,0.5,0.5,0.03
2022-10-17 23:00:00,1,183.58,0,0.02,60.08,0.03,0.5,0.5,0.02
2022-10-18 00:00:00,1,181.91,0,0.02,62.23,0.03,0.5,0.5,0.02
2022-10-18 01:00:00,1,180.24,0,0.02,65.09,0.04,0.5,0.5,0.02
2022-10-18 02:00:00,1,176.91,0,0.02,67.23,0.04,0.5,0.5,0.02
2022-10-18 03:00:00,1,175.24,0,0.02,68.66,0.04,0.5,0.51,0.01
2022-10-18 04:00:00,2,170.23,0.01,0.03,80.11,0.08,0.5,0.57,0.01
2022-10-18 05:00:00,2,168.56,0.01,0.03,86.55,0.09,0.5,0.65,0.01
2022-10-18 06:00:00,2,168.56,0.01,0.03,90.12,0.09,0.5,0.73,0.01
2022-10-18 07:00:00,2,168.56,0,0.03,87.26,0.06,0.5,0.76,0.01
2022-10-18 08:00:00,2,171.9,0,0.03,81.54,0.04,0.5,0.76,0.01
2022-10-18 09:00:00,2,173.57,0,0.03,80.82,0.04,0.5,0.81,0.01
2022-10-18 10:00:00,2,175.24,0,0.03,83.68,0.05,0.5,0.88,0.01
2022-10-18 11:00:00,2,176.91,0,0.04,88.69,0.06,0.5,0.95,0.01
2022-10-18 12:00:00,2,176.91,0,0.04,94.41,0.06,0.5,1.06,0.01
2022-10-18 13:00:00,2,176.91,0,0.04,98.71,0.07,0.5,1.18,0.01
2022-10-18 14:00:00,2,176.91,0,0.04,100.14,0.07,0.5,1.27,0.01
2022-10-18 15:00:00,2,175.24,0,0.04,100.14,0.07,0.5,1.36,0.01
2022-10-18 16:00:00,2,175.24,0,0.04,98.71,0.06,0.5,1.46,0.01
2022-10-18 17:00:00,2,173.57,0,0.04,97.27,0.06,0.5,1.34,0.01
2022-10-18 18:00:00,2,173.57,0,0.04,97.27,0.05,0.5,1.08,0.01
2022-10-18 19:00:00,2,173.57,0,0.04,97.27,0.06,0.5,0.82,0.01
2022-10-18 20:00:00,2,171.9,0,0.04,95.84,0.07,0.5,0.65,0
2022-10-18 21:00:00,2,173.57,0,0.04,95.84,0.08,0.5,0.57,0
2022-10-18 22:00:00,2,173.57,0,0.06,95.84,0.14,0.5,0.53,0
2022-10-18 23:00:00,2,175.24,0,0.1,91.55,0.22,0.5,0.52,0
2022-10-19 00:00:00,2,176.91,0,0.14,87.26,0.25,0.5,0.51,0
2022-10-19 01:00:00,2,176.91,0,0.17,85.12,0.26,0.5,0.51,0
2022-10-19 02:00:00,2,176.91,0.01,0.17,83.68,0.27,0.5,0.5,0
2022-10-19 03:00:00,2,178.58,0.01,0.16,81.54,0.26,0.5,0.5,0
2022-10-19 04:00:00,1,180.24,0.01,0.18,75.82,0.24,0.5,0.5,0
2022-10-19 05:00:00,1,181.91,0.01,0.18,72.96,0.22,0.5,0.5,0
2022-10-19 06:00:00,1,183.58,0.01,0.18,70.81,0.2,0.5,0.5,0
